E,H,C,timestamp
2150.247595,4118.135405,50.58072743,734110.6875
2153.963953,4153.172606,50.58416112,734110.6979
2157.680311,4188.209807,50.58759481,734110.7083
2134.504531,4250.695646,50.5910285,734110.7188
2120.553175,4313.181484,50.5944622,734110.7292
2111.562715,4375.667324,50.59789589,734110.7396
2117.791905,4438.153162,50.60132958,734110.75
2118.401907,4457.871803,50.60476327,734110.7604
2088.378407,4477.590445,50.60819696,734110.7708
2064.609966,4497.309086,50.61163065,734110.7813
2062.477222,4517.027727,50.61506435,734110.7917
2060.335783,4491.904182,50.61849804,734110.8021
2057.836843,4466.780638,50.62193173,734110.8125
2051.826868,4441.657094,50.62536542,734110.8229
2061.672243,4416.533549,50.62879911,734110.8333
2014.684754,4407.797674,50.6322328,734110.8438
1967.697266,4399.061799,50.6356665,734110.8542
2013.367648,4390.325924,50.63910019,734110.8646
2021.221791,4381.590049,50.64253388,734110.875
2086.802096,4158.592393,50.64596757,734110.8854
2152.382402,3935.594735,50.64940126,734110.8958
2164.466388,3712.597079,50.65283495,734110.9063
2161.751376,3489.599423,50.65626865,734110.9167
2147.49486,3442.85741,50.65970234,734110.9271
2150.79166,3396.115397,50.66313603,734110.9375
2147.979683,3349.373385,50.66656972,734110.9479
2155.155072,3302.631372,50.67000341,734110.9583
2065.534667,3328.905574,50.6734371,734110.9688
2073.194879,3355.179776,50.6768708,734110.9792
2063.498407,3381.453979,50.68030449,734110.9896
2063.789302,3407.728181,50.68373818,734111
2063.110549,3438.723109,50.68717187,734111.0104
2122.840815,3469.718037,50.69060556,734111.0208
2067.075952,3500.712966,50.69403925,734111.0313
2011.311089,3531.707894,50.69747295,734111.0417
1955.546226,3588.563647,50.70090664,734111.0521
1899.781363,3645.4194,50.70434033,734111.0625
1844.0165,3702.275153,50.70777402,734111.0729
1788.251637,3759.130906,50.71120771,734111.0833
1732.486774,3847.726794,50.71464141,734111.0938
1676.721912,3936.322681,50.7180751,734111.1042
1620.957049,4024.918569,50.72150879,734111.1146
1612.230224,4113.514457,50.72494248,734111.125
1615.914883,4212.750801,50.72837617,734111.1354
1620.957049,4311.987147,50.73180986,734111.1458
1659.265877,4411.223492,50.73524356,734111.1563
1668.57449,4510.459837,50.73867725,734111.1667
1793.834306,4433.025311,50.74211094,734111.1771
1919.094119,4355.590786,50.74554463,734111.1875
1682.731769,4278.156261,50.74897832,734111.1979
1684.671064,4200.721735,50.75241201,734111.2083
1689.713229,4640.067961,50.75584571,734111.2188
1717.344018,5079.414187,50.7592794,734111.2292
1765.016075,5518.760418,50.76271309,734111.2396
1701.831378,5958.106644,50.76614678,734111.25
1695.625636,6203.935159,50.76958047,734111.2604
1642.757539,6449.763677,50.77301416,734111.2708
1589.889442,6695.592193,50.77644786,734111.2813
1537.021346,6941.420708,50.77988155,734111.2917
1515.51914,6621.018281,50.78331524,734111.3021
1501.439853,6300.615858,50.78674893,734111.3125
1500.470206,5980.213434,50.79018262,734111.3229
1435.938608,5659.811007,50.79361631,734111.3333
1514.745227,5424.645142,50.79705001,734111.3438
1511.540121,5189.479276,50.8004837,734111.3542
1526.430724,4954.313408,50.80391739,734111.3646
1637.271205,4719.147542,50.80735108,734111.375
1701.775853,4650.746728,50.81078477,734111.3854
1716.333033,4582.345913,50.81421846,734111.3958
1720.42092,4513.945098,50.81765216,734111.4063
1610.32855,4445.544284,50.82108585,734111.4167
1603.563516,4445.677438,50.82451954,734111.4271
1579.845946,4445.810593,50.82795323,734111.4375
1575.505805,4445.943747,50.83138692,734111.4479
1641.255234,4446.076901,50.83482061,734111.4583
1707.004661,4333.103821,50.83825431,734111.4688
1608.455968,4220.13074,50.841688,734111.4792
1553.104209,4107.157658,50.84512169,734111.4896
1540.107059,3994.184578,50.84855538,734111.5
1654.58309,3984.586722,50.85198907,734111.5104
1592.782835,3974.988866,50.85542276,734111.5208
1642.867536,3965.391011,50.85885646,734111.5313
1677.586486,3955.793155,50.86229015,734111.5417
1800.494186,3967.246893,50.86572384,734111.5521
1821.271339,3978.700631,50.86915753,734111.5625
1836.19078,3990.154369,50.87259122,734111.5729
1914.103299,4001.608107,50.87602491,734111.5833
1907.427051,4041.811556,50.87945861,734111.5938
1868.533151,4082.015004,50.8828923,734111.6042
1857.055054,4122.218452,50.88632599,734111.6146
1900.405571,4162.4219,50.88975968,734111.625
1943.756088,4255.184409,50.89319337,734111.6354
1987.106605,4347.946918,50.89662706,734111.6458
2030.457122,4440.709426,50.90006076,734111.6563
2073.807639,4533.471934,50.90349445,734111.6667
2117.158156,4504.678544,50.90692814,734111.6771
2160.508673,4475.885153,50.91036183,734111.6875
2203.85919,4447.091763,50.91379552,734111.6979
2247.209707,4418.298372,50.91722921,734111.7083
2250.990445,4301.458268,50.92066291,734111.7188
2238.134475,4184.618164,50.9240966,734111.7292
2266.391399,4067.778058,50.92753029,734111.7396
2228.445614,3950.937954,50.93096398,734111.75
2203.730386,3933.200776,50.93439767,734111.7604
2179.015159,3915.463598,50.93783136,734111.7708
2129.766761,3897.72642,50.94126506,734111.7813
2108.13584,3879.989242,50.94469875,734111.7917
2100.456026,3857.646263,50.94813244,734111.8021
2146.661163,3835.303284,50.95156613,734111.8125
2192.866298,3812.960305,50.95499982,734111.8229
2239.071433,3790.617325,50.95843351,734111.8333
2285.276569,3789.205643,50.96186721,734111.8438
2279.634315,3787.79396,50.9653009,734111.8542
2367.077489,3786.382278,50.96873459,734111.8646
2379.376411,3784.970595,50.97216828,734111.875
2400.645902,3702.611738,50.97560197,734111.8854
2407.575781,3620.252879,50.97903566,734111.8958
2411.307163,3537.894022,50.98246936,734111.9063
2407.842762,3455.535164,50.98590305,734111.9167
2389.684588,3463.261638,50.98933674,734111.9271
2382.703128,3470.988111,50.99277043,734111.9375
2386.447628,3478.714585,50.99620412,734111.9479
2335.482726,3486.441058,50.99963781,734111.9583
2328.404302,3476.290683,51.00307151,734111.9688
2335.77362,3466.140307,51.0065052,734111.9792
2312.662112,3455.989932,51.00993889,734111.9896
2303.741358,3445.839556,51.01337258,734112
2307.649198,3488.655101,51.01680627,734112.0104
2222.90064,3531.470647,51.02023996,734112.0208
2336.15543,3574.286192,51.02367366,734112.0313
2237.612285,3617.101737,51.02710735,734112.0417
2139.069138,3621.774732,51.03054104,734112.0521
2040.525991,3626.447726,51.03397473,734112.0625
1941.982846,3631.120721,51.03740842,734112.0729
1852.347449,3635.793716,51.04084211,734112.0833
1904.917405,3683.247206,51.04427581,734112.0938
1908.795993,3730.700696,51.0477095,734112.1042
1911.511006,3778.154186,51.05114319,734112.1146
1907.244558,3825.607676,51.05457688,734112.125
1899.487381,3852.983748,51.05801057,734112.1354
1902.008463,3880.35982,51.06144426,734112.1458
1904.723475,3907.735892,51.06487796,734112.1563
1909.765641,3935.111963,51.06831165,734112.1667
1908.214205,3971.649088,51.07174534,734112.1771
1908.989922,4008.186213,51.07517903,734112.1875
1869.860116,4044.723338,51.07861272,734112.1979
