E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
42,2019-09-11 21:30:02.396233,20190911T140000,0,7.796821174138548e-05,-38.984105870707936,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.396233,20190911T140000,1,0.0,-41.50677071423357,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.396233,20190911T140000,2,inf,9665.006129285766,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.396233,20190911T140000,3,0.2999999999,9665.006126050263,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.396233,20190911T140000,4,0.3,9665.006129285766,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.401218,20190911T150000,0,7.796821174138548e-05,-38.984105870707936,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.401218,20190911T150000,1,0.0,-41.50677071423357,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.401218,20190911T150000,2,inf,9665.006129285766,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.401218,20190911T150000,3,0.2999999999,9665.006126050263,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.401218,20190911T150000,4,0.3,9665.006129285766,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.406217,20190911T160000,0,7.796821174138548e-05,-38.984105870707936,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.406217,20190911T160000,1,0.0,-41.50677071423357,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.406217,20190911T160000,2,inf,9665.006129285766,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.406217,20190911T160000,3,0.2999999999,9665.006126050263,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.406217,20190911T160000,4,0.3,9665.006129285766,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.411191,20190911T170000,0,7.796821174138548e-05,-38.984105870707936,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.411191,20190911T170000,1,0.0,-41.50677071423357,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.411191,20190911T170000,2,inf,9665.006129285766,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.411191,20190911T170000,3,0.2999999999,9665.006126050263,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.411191,20190911T170000,4,0.3,9665.006129285766,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.415208,20190911T180000,0,7.796821174138548e-05,-38.984105870707936,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.415208,20190911T180000,1,0.0,-41.50677071423357,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.415208,20190911T180000,2,inf,9665.006129285766,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.415208,20190911T180000,3,0.2999999999,9665.006126050263,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.415208,20190911T180000,4,0.3,9665.006129285766,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.420168,20190911T190000,0,7.796821174138548e-05,-38.984105870707936,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.420168,20190911T190000,1,0.0,-41.50677071423357,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.420168,20190911T190000,2,inf,9665.006129285766,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.420168,20190911T190000,3,0.2999999999,9665.006126050263,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 21:30:02.420168,20190911T190000,4,0.3,9665.006129285766,0.0,0.0,0.0,0.0,0.0,0.0
