TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
2019-01-14 19:38:23.468853,20190115T010000,2,0.04953658536585366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.469853,20190115T020000,0,0.04953658536585366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.469853,20190115T020000,1,0.0495,0.0,-300.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.469853,20190115T020000,2,0.04953658536585366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.470853,20190115T030000,0,0.04953658536585366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.470853,20190115T030000,1,0.0495,0.0,-300.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.470853,20190115T030000,2,0.04953658536585366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.471353,20190115T040000,0,0.04953658536585366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.471353,20190115T040000,1,0.0495,0.0,-300.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.471854,20190115T040000,2,0.04953658536585366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.472354,20190115T050000,0,0.04953646070424252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.472354,20190115T050000,1,0.049499875338388864,0.0,-300.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.472354,20190115T050000,2,0.04953646070424252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.473354,20190115T060000,0,0.04953646070424252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.473354,20190115T060000,1,0.049499875338388864,0.0,-300.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.473354,20190115T060000,2,0.04953646070424252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.474354,20190115T070000,0,0.04953551380529703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.474354,20190115T070000,1,0.04949892843944337,0.0,-300.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.474354,20190115T070000,2,0.04953551380529703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.475854,20190115T080000,0,0.04953387372821379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.475854,20190115T080000,1,0.04949728836236013,0.0,-300.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.475854,20190115T080000,2,0.04953387372821379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.477355,20190115T090000,0,0.049531979930322795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.477355,20190115T090000,1,0.049495394564469136,0.0,-300.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.477355,20190115T090000,2,0.049531979930322795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.478855,20190115T100000,0,0.04953033985323956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.478855,20190115T100000,1,0.0494937544873859,0.0,-300.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.478855,20190115T100000,2,0.04953033985323956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.480355,20190115T110000,0,0.049529392954294066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.480355,20190115T110000,1,0.04949280758844041,0.0,-300.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.480355,20190115T110000,2,0.049529392954294066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
