E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
41,2019-09-11 20:31:40.564380,20190911T130000,0,0.0003062286011318932,-306.2286011317574,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.564380,20190911T130000,1,0,-306.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.564380,20190911T130000,2,inf,-302.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.564380,20190911T130000,3,0.0008197373352472201,-304.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.565380,20190911T140000,0,0.0003062286011318932,-306.2286011317574,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.565380,20190911T140000,1,0,-306.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.566379,20190911T140000,2,inf,-302.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.566379,20190911T140000,3,0.0008197373352472201,-304.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.566379,20190911T150000,0,0.0003062286011318932,-306.2286011317574,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.567370,20190911T150000,1,0,-306.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.567370,20190911T150000,2,inf,-302.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.567370,20190911T150000,3,0.0008197373352472201,-304.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.568360,20190911T160000,0,0.0003062286011318932,-306.2286011317574,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.568360,20190911T160000,1,0,-306.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.568360,20190911T160000,2,inf,-302.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.568360,20190911T160000,3,0.0008197373352472201,-304.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.569337,20190911T170000,0,0.0003062286011318932,-306.2286011317574,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.569337,20190911T170000,1,0,-306.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.569337,20190911T170000,2,inf,-302.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.569337,20190911T170000,3,0.0008197373352472201,-304.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.571332,20190911T180000,0,0.0003062286011318932,-306.2286011317574,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.571332,20190911T180000,1,0,-306.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.571332,20190911T180000,2,inf,-302.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.571332,20190911T180000,3,0.0008197373352472201,-304.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.572350,20190911T190000,0,0.0003062286011318932,-306.2286011317574,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.572350,20190911T190000,1,0,-306.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.572350,20190911T190000,2,inf,-302.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.572350,20190911T190000,3,0.0008197373352472201,-304.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.573343,20190911T200000,0,0.0003062286011318932,-306.2286011317574,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.573343,20190911T200000,1,0,-306.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.573343,20190911T200000,2,inf,-302.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.573343,20190911T200000,3,0.0008197373352472201,-304.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.575321,20190911T210000,0,0.0003062286011318932,-306.2286011317574,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 20:31:40.575321,20190911T210000,1,0,-306.9757394844092,0.0,0.0,0.0,0.0,0.0,0.0
