E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
42,2019-09-11 22:15:12.166303,20190911T150000,0,0.000125407021936688,-62.703510968343835,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.166303,20190911T150000,1,0.0,-70.1511726382992,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.166303,20190911T150000,2,inf,17746.2235923617,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.167295,20190911T150000,3,0.3,17746.2235923617,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.167295,20190911T150000,4,0.29999999990000004,17746.22358642291,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.167295,20190911T150000,5,0.30000000000000004,17746.2235923617,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.173256,20190911T160000,0,0.000125407021936688,-62.703510968343835,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.173256,20190911T160000,1,0.0,-70.1511726382992,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.173256,20190911T160000,2,inf,17746.2235923617,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.173256,20190911T160000,3,0.3,17746.2235923617,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.173256,20190911T160000,4,0.29999999990000004,17746.22358642291,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.173256,20190911T160000,5,0.30000000000000004,17746.2235923617,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.178242,20190911T170000,0,0.000125407021936688,-62.703510968343835,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.178242,20190911T170000,1,0.0,-70.1511726382992,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.178242,20190911T170000,2,inf,17746.2235923617,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.178242,20190911T170000,3,0.3,17746.2235923617,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.178242,20190911T170000,4,0.29999999990000004,17746.22358642291,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.178242,20190911T170000,5,0.30000000000000004,17746.2235923617,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.184247,20190911T180000,0,0.000125407021936688,-62.703510968343835,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-11 22:15:12.184247,20190911T180000,1,0.0,-70.1511726382992,0.0,0.0,0.0,0.0,0.0,0.0
