E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
41,2019-09-05 21:43:44.829124,20190905T140000,0,0.019080822149753412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.829124,20190905T140000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.829124,20190905T140000,2,0.019080822149753412,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.833109,20190905T150000,0,0.019080822149753412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.833109,20190905T150000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.833109,20190905T150000,2,0.019080822149753412,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.836101,20190905T160000,0,0.019080822149753412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.836101,20190905T160000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.836101,20190905T160000,2,0.019080822149753412,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.837099,20190905T170000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.838096,20190905T180000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.840063,20190905T190000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.841090,20190905T200000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.842059,20190905T210000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.843090,20190905T220000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.844082,20190905T230000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.845078,20190906T000000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.847049,20190906T010000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.848070,20190906T020000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.849069,20190906T030000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.850037,20190906T040000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.851062,20190906T050000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.852060,20190906T060000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.853056,20190906T070000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.854055,20190906T080000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.855052,20190906T090000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.857046,20190906T100000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.858017,20190906T110000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.859042,20190906T120000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.860010,20190906T130000,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.861037,20190906T140000,0,inf,0.0,-1,0.0,0.0,0.0,0.0,0.0
