E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
42,2019-09-05 21:44:45.651292,20190905T140000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.651292,20190905T140000,1,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.651292,20190905T140000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.657874,20190905T150000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.657874,20190905T150000,1,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.657874,20190905T150000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.661539,20190905T160000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.661539,20190905T160000,1,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.661539,20190905T160000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.661539,20190905T170000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.661539,20190905T170000,1,inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.661539,20190905T170000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.661539,20190905T180000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.661539,20190905T180000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.661539,20190905T180000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.668131,20190905T190000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.668131,20190905T190000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.668131,20190905T190000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.671818,20190905T200000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.671818,20190905T200000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.671818,20190905T200000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.671818,20190905T210000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.671818,20190905T210000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.671818,20190905T210000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.671818,20190905T220000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.671818,20190905T220000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.671818,20190905T220000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.679941,20190905T230000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.679941,20190905T230000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.679941,20190905T230000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.681986,20190906T000000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.681986,20190906T000000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.681986,20190906T000000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.681986,20190906T010000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.681986,20190906T010000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.681986,20190906T010000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.686517,20190906T020000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.686517,20190906T020000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.686517,20190906T020000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.690122,20190906T030000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.690122,20190906T030000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.690122,20190906T030000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.692224,20190906T040000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.692224,20190906T040000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.692224,20190906T040000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.695278,20190906T050000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.695278,20190906T050000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.695278,20190906T050000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.695278,20190906T060000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.695278,20190906T060000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.695278,20190906T060000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.702409,20190906T070000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.702409,20190906T070000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.702409,20190906T070000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.703948,20190906T080000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.703948,20190906T080000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.703948,20190906T080000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.703948,20190906T090000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.703948,20190906T090000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.703948,20190906T090000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.710573,20190906T100000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.710573,20190906T100000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.710573,20190906T100000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.712673,20190906T110000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.712673,20190906T110000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.712673,20190906T110000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.712673,20190906T120000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.712673,20190906T120000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.712673,20190906T120000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.718267,20190906T130000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.718267,20190906T130000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.718267,20190906T130000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.718267,20190906T140000,0,inf,0.0,-1,0.0,0.0,0.0,0.0,0.0
