TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
2019-01-14 19:38:23.430845,20190114T210000,3,0,0.0,-4400.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.431345,20190114T220000,0,-5.156954131385282e-24,0.0,-4400.0000000000155,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.431345,20190114T220000,1,-1e-10,0.0,-4700.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.431345,20190114T220000,2,inf,0.0,-4400.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.431345,20190114T220000,3,0,0.0,-4400.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.433346,20190114T230000,0,-5.156954131385282e-24,0.0,-4400.0000000000155,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.433346,20190114T230000,1,-1e-10,0.0,-4700.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.433346,20190114T230000,2,inf,0.0,-4400.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.433346,20190114T230000,3,0,0.0,-4400.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.434846,20190115T000000,0,-5.156954131385282e-24,0.0,-4400.0000000000155,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.434846,20190115T000000,1,-1e-10,0.0,-4700.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.434846,20190115T000000,2,inf,0.0,-4400.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.434846,20190115T000000,3,0,0.0,-4400.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.436346,20190115T010000,0,-5.156954131385282e-24,0.0,-4400.0000000000155,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.436346,20190115T010000,1,-1e-10,0.0,-4700.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.436346,20190115T010000,2,inf,0.0,-4400.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.436346,20190115T010000,3,0,0.0,-4400.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.437847,20190115T020000,0,-5.156954131385282e-24,0.0,-4400.0000000000155,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.437847,20190115T020000,1,-1e-10,0.0,-4700.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.437847,20190115T020000,2,inf,0.0,-4400.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.437847,20190115T020000,3,0,0.0,-4400.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.439347,20190115T030000,0,-5.156954131385282e-24,0.0,-4400.0000000000155,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.439347,20190115T030000,1,-1e-10,0.0,-4700.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.439347,20190115T030000,2,inf,0.0,-4400.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.439347,20190115T030000,3,0,0.0,-4400.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.440347,20190115T040000,0,-5.156954131385282e-24,0.0,-4400.0000000000155,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.440847,20190115T040000,1,-1e-10,0.0,-4700.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.440847,20190115T040000,2,inf,0.0,-4400.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.440847,20190115T040000,3,0,0.0,-4400.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.441848,20190115T050000,0,-3.334571844354393e-24,0.0,-4398.977774788683,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.441848,20190115T050000,1,-1e-10,0.0,-4698.977774788673,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.441848,20190115T050000,2,inf,0.0,-4398.977774788673,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.442348,20190115T050000,3,0,0.0,-4398.977774788673,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.443848,20190115T060000,0,-3.334571844354393e-24,0.0,-4398.977774788683,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.443848,20190115T060000,1,-1e-10,0.0,-4698.977774788673,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.443848,20190115T060000,2,inf,0.0,-4398.977774788673,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.443848,20190115T060000,3,0,0.0,-4398.977774788673,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.445348,20190115T070000,0,-6.371875656072541e-24,0.0,-4391.2132034356155,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.445348,20190115T070000,1,-1e-10,0.0,-4691.213203435596,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.445348,20190115T070000,2,inf,0.0,-4391.213203435596,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.445348,20190115T070000,3,0,0.0,-4391.213203435596,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.446849,20190115T080000,0,inf,0.0,-4377.764571353049,0.0,0.0,0.0,0.0,0.0
2019-01-14 19:38:23.446849,20190115T080000,1,-1e-10,0.0,-4677.7645713530765,0.0,0.0,0.0,0.0,0.0
