E,H,C,timestamp
75.45286795,150.1544525,2.07303371,734110.1146
74.02480796,149.8063264,2.073174966,734110.125
73.78547042,151.1491616,2.073316222,734110.1354
75.67421304,152.4919968,2.073457478,734110.1458
75.44532656,153.8348321,2.073598734,734110.1563
75.18931516,155.1776673,2.07373999,734110.1667
74.67801037,161.4084767,2.073881246,734110.1771
75.73032849,167.639286,2.074022502,734110.1875
75.75426225,173.8700953,2.074163758,734110.1979
75.86595311,180.1009047,2.074305015,734110.2083
75.55481429,195.3227084,2.074446271,734110.2188
75.70639474,210.5445121,2.074587527,734110.2292
75.49896886,225.766316,2.074728783,734110.2396
75.66650515,240.9881197,2.074870039,734110.25
75.86595311,247.0438335,2.075011295,734110.2604
75.96966605,253.0995473,2.075152551,734110.2708
75.48301303,259.1552611,2.075293807,734110.2813
75.92179854,265.2109749,2.075435063,734110.2917
75.66650515,259.2611422,2.075576319,734110.3021
75.82606351,253.3113096,2.075717575,734110.3125
75.63459347,247.361477,2.075858831,734110.3229
75.64257139,241.4116444,2.076000088,734110.3333
76.41523276,231.3163028,2.076141344,734110.3438
74.37616098,221.2209613,2.0762826,734110.3542
72.33708917,211.1256196,2.076423856,734110.3646
72.24358797,201.030278,2.076565112,734110.375
72.61129022,190.6578253,2.076706368,734110.3854
75.12749905,180.2853725,2.076847624,734110.3958
73.6577415,169.9129198,2.07698888,734110.4063
72.18798398,159.540467,2.077130136,734110.4167
70.71822645,159.9097288,2.077271392,734110.4271
71.34988611,160.2789905,2.077412648,734110.4375
71.55204656,160.6482523,2.077553904,734110.4479
71.79875571,161.0175141,2.07769516,734110.4583
71.9057236,163.6347889,2.077836417,734110.4688
68.74881458,166.2520637,2.077977673,734110.4792
69.69576158,168.8693385,2.078118929,734110.4896
70.93114944,171.4866133,2.078260185,734110.5
71.90089132,168.5217305,2.078401441,734110.5104
72.63470074,165.5568476,2.078542697,734110.5208
74.47365756,162.5919648,2.078683953,734110.5313
76.31261434,159.6270819,2.078825209,734110.5417
78.15157114,156.3139244,2.078966465,734110.5521
79.99052797,153.000767,2.079107721,734110.5625
81.82948475,149.6876095,2.079248977,734110.5729
83.66844155,146.374452,2.079390233,734110.5833
85.45845478,149.0390629,2.079531489,734110.5938
87.24846797,151.7036737,2.079672746,734110.6042
89.03848118,154.3682846,2.079814002,734110.6146
89.07179696,157.0328955,2.079955258,734110.625
89.10511275,159.4072117,2.080096514,734110.6354
89.13842854,161.7815279,2.08023777,734110.6458
88.43069832,164.1558441,2.080379026,734110.6563
87.72296811,166.5301603,2.080520282,734110.6667
88.30454647,167.9715295,2.080661538,734110.6771
88.45743095,169.4128988,2.080802794,734110.6875
88.61031543,170.8542681,2.08094405,734110.6979
88.76319991,172.2956373,2.081085306,734110.7083
87.8097888,174.8661956,2.081226562,734110.7188
87.23585436,177.4367539,2.081367819,734110.7292
86.86600256,180.0073122,2.081509075,734110.7396
87.12226052,182.5778705,2.081650331,734110.75
87.14735494,183.3890609,2.081791587,734110.7604
85.91224061,184.2002514,2.081932843,734110.7708
84.93444845,185.0114419,2.082074099,734110.7813
84.84671106,185.8226323,2.082215355,734110.7917
84.75861602,184.7890936,2.082356611,734110.8021
84.65581399,183.7555548,2.082497867,734110.8125
84.4085741,182.7220161,2.082639123,734110.8229
84.81359567,181.6884773,2.082780379,734110.8333
82.88061241,181.3290987,2.082921635,734110.8438
80.9476292,180.9697201,2.083062891,734110.8542
82.82642897,180.6103414,2.083204148,734110.8646
83.14953469,180.2509628,2.083345404,734110.875
85.84739392,171.0772286,2.08348666,734110.8854
88.54525318,161.9034944,2.083627916,734110.8958
89.04236727,152.7297603,2.083769172,734110.9063
88.93067642,143.5560261,2.083910428,734110.9167
88.34418822,141.6331414,2.084051684,734110.9271
88.47981283,139.7102566,2.08419294,734110.9375
88.36413302,137.7873718,2.084334196,734110.9479
88.659316,135.8644871,2.084475452,734110.9583
84.97248901,136.9453618,2.084616708,734110.9688
85.28761678,138.0262366,2.084757964,734110.9792
84.88872087,139.1071114,2.084899221,734110.9896
84.90068774,140.1879862,2.085040477,734111
84.87276503,141.4630634,2.085181733,734111.0104
87.32996388,142.7381407,2.085322989,734111.0208
85.03589478,144.0132179,2.085464245,734111.0313
82.74182573,145.2882951,2.085605501,734111.0417
80.44775666,147.6272415,2.085746757,734111.0521
78.15368756,149.9661879,2.085888013,734111.0625
75.85961851,152.3051343,2.086029269,734111.0729
73.56554943,154.6440807,2.086170525,734111.0833
71.27148033,158.2887608,2.086311781,734111.0938
68.97741128,161.9334409,2.086453037,734111.1042
66.6833422,165.578121,2.086594293,734111.1146
66.32433588,169.2228011,2.08673555,734111.125
66.47591633,173.305211,2.086876806,734111.1354
66.6833422,177.387621,2.087018062,734111.1458
68.25930051,181.4700309,2.087159318,734111.1563
68.64224059,185.5524408,2.087300574,734111.1667
73.79521067,182.3669196,2.08744183,734111.1771
78.94818064,179.1813985,2.087583086,734111.1875
69.22464633,175.9958774,2.087724342,734111.1979
69.30442552,172.8103562,2.087865598,734111.2083
69.51185141,190.8842927,2.088006854,734111.2188
70.64853379,208.9582292,2.08814811,734111.2292
72.60967895,227.0321658,2.088289366,734111.2396
70.01037087,245.1061023,2.088430622,734111.25
69.75507748,255.2190581,2.088571879,734111.2604
67.58017631,265.3320141,2.088713135,734111.2708
65.40527511,275.4449699,2.088854391,734111.2813
63.23037396,285.5579257,2.088995647,734111.2917
62.34581079,272.3771294,2.089136903,734111.3021
61.7666135,259.1963332,2.089278159,734111.3125
61.72672391,246.0155371,2.089419415,734111.3229
59.07200666,232.8347408,2.089560671,734111.3333
62.31397333,223.1604277,2.089701927,734111.3438
62.18212088,213.4861147,2.089843183,734111.3542
62.79469429,203.8118016,2.089984439,734111.3646
67.35447811,194.1374886,2.090125695,734111.375
70.00808667,191.3235985,2.090266952,734111.3854
70.60694365,188.5097084,2.090408208,734111.3958
70.77511218,185.6958184,2.090549464,734111.4063
66.24610435,182.8819283,2.09069072,734111.4167
65.96780264,182.8874061,2.090831976,734111.4271
64.99210323,182.8928838,2.090973232,734111.4375
64.81355742,182.8983615,2.091114488,734111.4479
67.51837409,182.9038393,2.091255744,734111.4583
70.22319072,178.256324,2.091397,734111.4688
66.16906957,173.6088088,2.091538256,734111.4792
63.89199487,168.9612935,2.091679512,734111.4896
63.35731484,164.3137782,2.091820768,734111.5
68.06665883,163.9189392,2.091962024,734111.5104
65.52430426,163.5241002,2.092103281,734111.5208
67.58470139,163.1292612,2.092244537,734111.5313
69.01297835,162.7344222,2.092385793,734111.5417
74.06918649,163.2056089,2.092527049,734111.5521
74.92392228,163.6767957,2.092668305,734111.5625
75.53768204,164.1479825,2.092809561,734111.5729
78.74286702,164.6191693,2.092950817,734111.5833
78.46821782,166.2730689,2.093092073,734111.5938
76.86819071,167.9269686,2.093233329,734111.6042
76.39600183,169.5808682,2.093374585,734111.6146
78.17936641,171.2347679,2.093515841,734111.625
79.96273095,175.0508555,2.093657097,734111.6354
81.74609552,178.8669431,2.093798353,734111.6458
83.5294601,182.6830307,2.09393961,734111.6563
85.31282464,186.4991183,2.094080866,734111.6667
87.0961892,185.3146085,2.094222122,734111.6771
88.87955379,184.1300987,2.094363378,734111.6875
90.66291833,182.9455889,2.094504634,734111.6979
92.44628289,181.7610791,2.09464589,734111.7083
92.60181585,176.9544812,2.094787146,734111.7188
92.07294369,172.1478834,2.094928402,734111.7292
93.23538421,167.3412855,2.095069658,734111.7396
91.67436087,162.5346877,2.095210914,734111.75
90.65761958,161.8050111,2.09535217,734111.7604
89.64087828,161.0753346,2.095493426,734111.7708
87.6148852,160.3456581,2.095634683,734111.7813
86.72502688,159.6159816,2.095775939,734111.7917
86.40909277,158.6968304,2.095917195,734111.8021
88.30989138,157.7776793,2.096058451,734111.8125
90.21068995,156.8585281,2.096199707,734111.8229
92.11148854,155.939377,2.096340963,734111.8333
94.01228712,155.8813028,2.096482219,734111.8438
93.78017467,155.8232287,2.096623475,734111.8542
97.37743412,155.7651545,2.096764731,734111.8646
97.88339028,155.7070804,2.096905987,734111.875
98.75838002,152.3189808,2.097047243,734111.8854
99.04346313,148.9308812,2.097188499,734111.8958
99.19696568,145.5427816,2.097329755,734111.9063
99.05444628,142.154682,2.097471012,734111.9167
98.30745069,142.4725357,2.097612268,734111.9271
98.02024563,142.7903893,2.097753524,734111.9375
98.17428783,143.1082429,2.09789478,734111.9479
96.07768075,143.4260966,2.098036036,734111.9583
95.78648673,143.0085278,2.098177292,734111.9688
96.08964763,142.5909591,2.098318548,734111.9792
95.13888053,142.1733904,2.098459804,734111.9896
94.77189629,141.7558217,2.09860106,734112
94.93265802,143.5171784,2.098742316,734112.0104
91.44625033,145.2785352,2.098883572,734112.0208
96.1053546,147.0398919,2.099024828,734112.0313
92.05146171,148.8012487,2.099166084,734112.0417
87.99756877,148.9934875,2.099307341,734112.0521
83.94367578,149.1857264,2.099448597,734112.0625
79.88978289,149.3779652,2.099589853,734112.0729
76.20233918,149.5702041,2.099731109,734112.0833
78.36497536,151.5223578,2.099872365,734112.0938
78.52453372,153.4745115,2.100013621,734112.1042
78.63622458,155.4266652,2.100154877,734112.1146
78.46071037,157.3788189,2.100296133,734112.125
78.14159364,158.5050227,2.100437389,734112.1354
78.24530658,159.6312265,2.100578645,734112.1458
78.35699744,160.7574303,2.100719901,734112.1563
78.56442332,161.883634,2.100861157,734112.1667
78.50059997,163.3867076,2.101002414,734112.1771
78.53251162,164.8897811,2.10114367,734112.1875
76.92277971,166.3928546,2.101284926,734112.1979
75.31304778,167.8959281,2.101426182,734112.2083
73.70331583,185.0476775,2.101567438,734112.2188
72.09358391,202.1994269,2.101708694,734112.2292
70.48385198,219.3511765,2.10184995,734112.2396
71.03432834,236.5029259,2.101991206,734112.25
70.19664692,241.9650044,2.102132462,734112.2604
68.91220206,247.4270831,2.102273718,734112.2708
68.67286448,252.8891616,2.102414974,734112.2813
65.64303046,258.3512402,2.10255623,734112.2917
66.12170556,256.4803034,2.102697486,734112.3021
63.46505874,254.6093665,2.102838743,734112.3125
62.81086944,252.7384297,2.102979999,734112.3229
64.71441223,250.8674928,2.103121255,734112.3333
66.61795503,242.7613666,2.103262511,734112.3438
68.52149779,234.6552405,2.103403767,734112.3542
68.70498991,226.5491142,2.103545023,734112.3646
68.61723281,218.442988,2.103686279,734112.375
68.53745363,215.27002,2.103827535,734112.3854
68.43374069,212.097052,2.103968791,734112.3958
68.79274702,208.924084,2.104110047,734112.4063
69.06230492,205.751116,2.104251303,734112.4167
68.63558202,204.8868001,2.104392559,734112.4271
69.09731207,204.0224843,2.104533815,734112.4375
72.46771328,203.1581685,2.104675072,734112.4479
75.83811453,202.2938527,2.104816328,734112.4583
79.20851583,201.0337378,2.104957584,734112.4688
83.70088161,199.773623,2.10509884,734112.4792
84.06754674,198.5135081,2.105240096,734112.4896
84.62718175,197.2533932,2.105381352,734112.5
84.2578604,198.2136201,2.105522608,734112.5104
83.88853904,199.173847,2.105663864,734112.5208
83.51921768,200.134074,2.10580512,734112.5313
83.14989633,201.0943009,2.105946376,734112.5417
82.78057498,200.6309539,2.106087632,734112.5521
84.68255696,200.167607,2.106228888,734112.5625
86.58453889,199.70426,2.106370145,734112.5729
88.48652085,199.2409131,2.106511401,734112.5833
90.38850283,198.7077395,2.106652657,734112.5938
92.29048477,198.1745659,2.106793913,734112.6042
94.19246673,197.6413923,2.106935169,734112.6146
95.84232616,197.1082187,2.107076425,734112.625
94.64384488,199.0305455,2.107217681,734112.6354
93.44536359,200.9528724,2.107358937,734112.6458
93.17697194,202.8751992,2.107500193,734112.6563
91.10020089,204.7975261,2.107641449,734112.6667
93.21621982,203.9111979,2.107782705,734112.6771
93.92799138,203.0248697,2.107923961,734112.6875
93.75702496,202.1385415,2.108065217,734112.6979
95.25495592,201.2522133,2.108206474,734112.7083
93.84797222,198.9376305,2.10834773,734112.7188
92.49359903,196.6230477,2.108488986,734112.7292
94.33339566,194.3084649,2.108630242,734112.7396
93.31130066,191.9938822,2.108771498,734112.75
93.70873961,192.9865697,2.108912754,734112.7604
91.0049132,193.9792573,2.10905401,734112.7708
93.94682508,194.9719449,2.109195266,734112.7813
96.71870761,195.9646325,2.109336522,734112.7917
97.12633623,196.3647464,2.109477778,734112.8021
94.01213687,196.7648602,2.109619034,734112.8125
95.75489716,197.1649741,2.10976029,734112.8229
99.38386175,197.565088,2.109901547,734112.8333
99.96397112,195.1745342,2.110042803,734112.8438
101.7368291,192.7839805,2.110184059,734112.8542
102.8140675,190.3934267,2.110325315,734112.8646
101.7290706,188.0028729,2.110466571,734112.875
101.0484046,183.826356,2.110607827,734112.8854
101.5717061,179.6498391,2.110749083,734112.8958
101.8049057,175.4733223,2.110890339,734112.9063
105.3690248,171.2968054,2.111031595,734112.9167
105.1866546,170.409557,2.111172851,734112.9271
106.8210435,169.5223086,2.111314107,734112.9375
108.2365956,168.6350602,2.111455363,734112.9479
108.3090973,167.7478118,2.111596619,734112.9583
105.0272209,167.9671785,2.111737876,734112.9688
104.8038391,168.1865452,2.111879132,734112.9792
104.3730315,168.4059119,2.112020388,734112.9896
104.6682145,168.6252786,2.112161644,734113
104.7559716,170.4932447,2.1123029,734113.0104
105.0511546,172.3612108,2.112444156,734113.0208
104.819795,174.2291769,2.112585412,734113.0313
105.0910442,176.097143,2.112726668,734113.0417
104.8517067,176.5715976,2.112867924,734113.0521
104.9314858,177.0460522,2.11300918,734113.0625
104.9075521,177.5205068,2.113150436,734113.0729
104.428877,177.9949613,2.113291692,734113.0833
104.6043912,179.6004816,2.113432948,734113.0938
104.9394638,181.2060018,2.113574205,734113.1042
101.3858502,182.811522,2.113715461,734113.1146
97.8322366,184.4170422,2.113856717,734113.125
94.27862308,186.1730372,2.113997973,734113.1354
90.72500953,187.9290321,2.114139229,734113.1458
90.26229027,189.6850271,2.114280485,734113.1563
90.90052373,191.441022,2.114421741,734113.1667
91.61853638,194.852844,2.114562997,734113.1771
91.05339216,198.2646659,2.114704253,734113.1875
90.48824794,201.6764879,2.114845509,734113.1979
89.92310372,205.0883098,2.114986765,734113.2083
89.35795949,216.931716,2.115128021,734113.2188
88.79281528,228.7751221,2.115269278,734113.2292
88.22767105,240.6185283,2.115410534,734113.2396
91.0367368,252.4619344,2.11555179,734113.25
93.84580249,264.2883892,2.115693046,734113.2604
94.15598241,276.1148442,2.115834302,734113.2708
90.99354469,287.941299,2.115975558,734113.2813
92.00637765,299.7677539,2.116116814,734113.2917
91.77501802,294.6830232,2.11625807,734113.3021
91.94329761,289.5982926,2.116399326,734113.3125
91.90340801,284.5135619,2.116540582,734113.3229
92.15428714,279.4288312,2.116681838,734113.3333
92.40516626,271.211473,2.116823094,734113.3438
92.65604538,262.9941147,2.11696435,734113.3542
92.58232941,254.7767563,2.117105607,734113.3646
92.03616537,246.559398,2.117246863,734113.375
91.75693823,243.9015582,2.117388119,734113.3854
92.33134836,241.2437184,2.117529375,734113.3958
92.35528215,238.5858786,2.117670631,734113.4063
95.5199962,235.9280389,2.117811887,734113.4167
98.68471028,235.2419958,2.117953143,734113.4271
103.0586199,234.5559528,2.118094399,734113.4375
97.29065046,233.8699098,2.118235655,734113.4479
99.19916069,233.1838668,2.118376911,734113.4583
103.2334326,229.5633402,2.118518167,734113.4688
102.2709332,225.9428136,2.118659423,734113.4792
100.4112082,222.3222869,2.118800679,734113.4896
98.5514833,218.7017603,2.118941936,734113.5
96.6917584,215.6032127,2.119083192,734113.5104
95.22628084,212.5046651,2.119224448,734113.5208
95.5251848,209.4061175,2.119365704,734113.5313
96.32473587,206.3075699,2.11950696,734113.5417
96.75597764,206.1098171,2.119648216,734113.5521
99.55367466,205.9120643,2.119789472,734113.5625
102.3513716,205.7143115,2.119930728,734113.5729
105.1490686,205.5165587,2.120071984,734113.5833
107.9467656,206.0442401,2.12021324,734113.5938
110.7444626,206.5719215,2.120354496,734113.6042
113.5421596,207.0996028,2.120495752,734113.6146
116.3398566,207.6272842,2.120637009,734113.625
119.1375535,211.9781105,2.120778265,734113.6354
121.9352505,216.3289368,2.120919521,734113.6458
124.7329475,220.679763,2.121060777,734113.6563
127.8576365,225.0305893,2.121202033,734113.6667
130.347475,225.1841398,2.121343289,734113.6771
129.0227916,225.3376903,2.121484545,734113.6875
132.3074242,225.4912408,2.121625801,734113.6979
128.7025858,225.6447913,2.121767057,734113.7083
125.0977475,222.4876008,2.121908313,734113.7188
125.3326993,219.3304103,2.122049569,734113.7292
125.6790826,216.1732197,2.122190825,734113.7396
125.0487392,213.0160292,2.122332081,734113.75
122.2499359,215.1925165,2.122473338,734113.7604
121.9329144,217.3690039,2.122614594,734113.7708
122.3195522,219.5454912,2.12275585,734113.7813
122.1678511,221.7219785,2.122897106,734113.7917
121.9765646,223.2174078,2.123038362,734113.8021
122.5903148,224.7128371,2.123179618,734113.8125
121.4293661,226.2082664,2.123320874,734113.8229
119.9009336,227.7036957,2.12346213,734113.8333
121.7917003,227.8318392,2.123603386,734113.8438
123.3075047,227.9599828,2.123744642,734113.8542
124.6684167,228.0881263,2.123885898,734113.8646
121.1358549,228.2162698,2.124027154,734113.875
117.6032931,223.440535,2.12416841,734113.8854
117.3320439,218.6648001,2.124309667,734113.8958
115.8800627,213.8890652,2.124450923,734113.9063
114.4919049,209.1133303,2.124592179,734113.9167
114.2445895,205.9021413,2.124733435,734113.9271
114.1648103,202.6909524,2.124874691,734113.9375
112.6968733,199.4797634,2.125015947,734113.9479
113.0957692,196.2685744,2.125157203,734113.9583
111.2050026,194.7479011,2.125298459,734113.9688
111.4204064,193.2272279,2.125439715,734113.9792
110.5827249,191.7065546,2.125580971,734113.9896
110.5268795,190.1858813,2.125722227,734114
110.3433874,190.4139573,2.125863483,734114.0104
110.1279836,190.6420333,2.12600474,734114.0208
110.4311445,190.8701093,2.126145996,734114.0313
109.9125798,191.0981853,2.126287252,734114.0417
107.3401674,186.155854,2.126428508,734114.0521
104.7677549,181.2135228,2.126569764,734114.0625
102.1953426,176.2711916,2.12671102,734114.0729
99.62293015,171.3288603,2.126852276,734114.0833
97.05051771,171.8756232,2.126993532,734114.0938
94.47810532,172.4223861,2.127134788,734114.1042
91.90569291,172.969149,2.127276044,734114.1146
89.33328047,173.5159118,2.1274173,734114.125
86.76086808,174.4382221,2.127558556,734114.1354
84.18845567,175.3605324,2.127699812,734114.1458
84.59532949,176.2828426,2.127841069,734114.1563
83.25932047,177.2051529,2.127982325,734114.1667
81.92331143,180.0675311,2.128123581,734114.1771
80.5873024,182.9299092,2.128264837,734114.1875
