E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
2,2019-08-30 21:53:37.914720,20190830T140000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.915734,20190830T150000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.915734,20190830T160000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.917717,20190830T170000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.917717,20190830T180000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.918709,20190830T190000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.918709,20190830T200000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.920729,20190830T210000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.920729,20190830T220000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.921705,20190830T230000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.921705,20190831T000000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.922700,20190831T010000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.923698,20190831T020000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.923698,20190831T030000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.923698,20190831T040000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.924693,20190831T050000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.924693,20190831T060000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.925691,20190831T070000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.925691,20190831T080000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.926688,20190831T090000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.926688,20190831T100000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.927687,20190831T110000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.927687,20190831T120000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.927687,20190831T130000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
2,2019-08-30 21:53:37.928684,20190831T140000,0,inf,0.0,-236.88885862835372,0.0,0.0,0.0,0.0,0.0
