E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
42,2019-09-05 21:44:45.722958,20190905T140000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.722958,20190905T140000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.722958,20190905T140000,2,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.722958,20190905T150000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.722958,20190905T150000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.722958,20190905T150000,2,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.727515,20190905T160000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.727515,20190905T160000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.727515,20190905T160000,2,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.727515,20190905T170000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.731103,20190905T170000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.731103,20190905T170000,2,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.733195,20190905T180000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.733195,20190905T180000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.733195,20190905T180000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.733195,20190905T190000,0,0.0,0.0,-1,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.733195,20190905T190000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
42,2019-09-05 21:44:45.733195,20190905T190000,2,0.0,0.0,-10002,0.0,0.0,0.0,0.0,0.0
