E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
41,2019-09-05 21:43:44.870012,20190905T140000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.870012,20190905T140000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.871012,20190905T140000,2,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.878988,20190905T150000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.878988,20190905T150000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.878988,20190905T150000,2,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.888136,20190905T160000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.888136,20190905T160000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.888136,20190905T160000,2,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.893118,20190905T170000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.894115,20190905T170000,1,inf,0.0,2.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.894115,20190905T170000,2,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.899102,20190905T180000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.899102,20190905T180000,1,inf,0.0,3.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.899102,20190905T180000,2,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.905086,20190905T190000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.905086,20190905T190000,1,inf,0.0,3.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.905086,20190905T190000,2,0.0,0.0,-10000.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.910043,20190905T200000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-05 21:43:44.910043,20190905T200000,1,inf,0.0,3.0,0.0,0.0,0.0,0.0,0.0
