E,H,C,timestamp
5.207361037,6.058717096,0.088957907,734257.3854
5.335045592,5.976319099,0.086936136,734257.3958
5.462730144,5.893921103,0.087160777,734257.4063
5.590414698,5.811523107,0.083341877,734257.4167
5.718099254,5.744402361,0.07997226,734257.4271
5.845783806,5.677281616,0.080421542,734257.4375
5.780710344,5.610160871,0.07615336,734257.4479
6.02958082,5.543040125,0.070312689,734257.4583
6.099807809,5.504803812,0.065370583,734257.4688
5.616437668,5.466567499,0.063798095,734257.4792
5.848507236,5.428331186,0.059979195,734257.4896
6.015452863,5.390094873,0.062000965,734257.5
6.020325464,5.357736707,0.059305271,734257.5104
6.009962325,5.325378541,0.055486371,734257.5208
6.008762962,5.293020374,0.053239959,734257.5313
6.0566302,5.260662208,0.048522495,734257.5417
6.02965626,5.313769328,0,734257.5521
6.00268232,5.366876448,0,734257.5625
5.990184222,5.419983569,0,734257.5729
5.977686125,5.47309069,0,734257.5833
5.992275438,5.445311351,0,734257.5938
5.878533825,5.417532011,0,734257.6042
5.888289252,5.389752672,0,734257.6146
5.877221218,5.361973333,0,734257.625
5.758301203,5.370234064,0,734257.6354
5.754828665,5.378494795,0,734257.6458
5.657499895,5.386755526,0,734257.6563
5.6787662,5.395016257,0,734257.6667
5.617639735,5.446587339,0,734257.6771
5.600819972,5.49815842,0,734257.6875
5.738049923,5.549729502,0,734257.6979
5.596690245,5.601300584,0,734257.7083
5.45533057,5.66647912,0,734257.7188
5.313970894,5.731657656,0,734257.7292
5.252114603,5.796836194,0,734257.7396
5.190484577,5.86201473,0,734257.75
5.160680351,5.825173486,1.843854795,734257.7604
5.219779813,5.788332242,1.85441293,734257.7708
5.217811716,5.751490998,1.81622393,734257.7813
5.278686988,5.714649755,1.87710169,734257.7917
5.439086884,5.659418356,1.904957196,734257.8021
5.380818775,5.604186957,1.924500978,734257.8125
5.237396542,5.548955558,1.89619619,734257.8229
5.285473528,5.493724159,1.859579678,734257.8333
5.199346669,5.529768801,1.817571777,734257.8438
5.004737962,5.565813443,1.800049765,734257.8542
4.810129254,5.601858085,1.748831576,734257.8646
4.615520549,5.637902727,1.712664347,734257.875
4.420911843,5.526448168,1.713787553,734257.8854
4.226303134,5.414993608,1.693345205,734257.8958
4.03169443,5.30353905,2.53080752,734257.9063
3.837085723,5.192084491,2.511488378,734257.9167
3.642477014,5.253329966,2.607410162,734257.9271
3.44786831,5.314575442,2.557090538,734257.9375
3.253259604,5.375820918,2.738375969,734257.9479
3.007015621,5.437066395,2.738375969,734257.9583
3.202586764,5.433728082,2.710745104,734257.9688
3.087792423,5.43038977,2.717484339,734257.9792
3.123008914,5.427051457,2.731187451,734257.9896
2.993499092,5.423713145,2.710520463,734258
3.021923388,5.471880518,2.71186831,734258.0104
2.937193422,5.520047891,2.729390322,734258.0208
2.826437074,5.568215263,2.701984098,734258.0313
2.96795342,5.616382635,2.712092951,734258.0417
2.970470094,5.610051017,2.701984098,734258.0521
2.830384579,5.603719397,2.684462086,734258.0625
2.859883411,5.597387778,2.642229544,734258.0729
2.928353952,5.591056158,2.581801067,734258.0833
2.817676781,5.602173567,2.553271638,734258.0938
2.842266681,5.613290977,2.542039579,734258.1042
2.853294811,5.624408386,2.493517084,734258.1146
2.957025623,5.635525795,2.484756078,734258.125
2.898984092,5.79154285,2.458697701,734258.1354
2.84094256,5.947559907,2.440501766,734258.1458
2.782901029,6.103576962,2.432414683,734258.1563
3.281977351,6.259594017,2.432190042,734258.1667
3.781053673,6.639129015,2.423653677,734258.1771
3.775986389,7.018664011,2.432414683,734258.1875
3.767233018,7.398199008,2.414892671,734258.1979
3.921292928,7.777734008,0.640901283,734258.2083
3.933939421,8.059010297,0.640901283,734258.2188
4.000349796,8.340286586,0.640901283,734258.2292
4.032831085,8.621562878,0.640901283,734258.2396
3.948206978,8.902839166,0.640901283,734258.25
3.982222265,8.766341343,0.640901283,734258.2604
4.016237552,8.629843519,0.640901283,734258.2708
4.050252838,8.493345696,0.640901283,734258.2813
4.084268125,8.356847872,0.640901283,734258.2917
4.201056854,8.244933305,0.640901283,734258.3021
4.17698977,8.133018739,0.640901283,734258.3125
4.152922686,8.021104173,0.640901283,734258.3229
4.128855604,7.909189605,0.640901283,734258.3333
4.302073095,7.927319547,0.640901283,734258.3438
4.475290588,7.94544949,0.640901283,734258.3542
4.648508083,7.963579432,0.640901283,734258.3646
4.821725573,7.981709374,0.640901283,734258.375
4.994943066,7.677433763,0.640901283,734258.3854
5.168160561,7.373158149,0.640901283,734258.3958
5.341378052,7.068882539,0.640901283,734258.4063
5.514595544,6.764606928,0.640901283,734258.4167
5.687813039,6.585729922,0.640901283,734258.4271
5.86103053,6.406852919,0.640901283,734258.4375
5.604527865,6.227975916,0.640901283,734258.4479
5.862330389,6.049098911,0.640901283,734258.4583
5.642294491,5.984137848,0.640901283,734258.4688
5.804247736,5.919176786,0.640901283,734258.4792
5.795065997,5.854215722,0.640901283,734258.4896
5.730589018,5.789254659,0.640901283,734258.5
5.747138812,5.837475928,0.640901283,734258.5104
5.805570477,5.885697197,0.640901283,734258.5208
5.773109819,5.933918466,0.872955621,734258.5313
5.716508348,5.982139735,0.872955621,734258.5417
5.777852339,5.990338503,0.872955621,734258.5521
5.808362727,5.99853727,0.872955621,734258.5625
5.82215895,6.006736038,0.872955621,734258.5729
5.694269934,6.014934805,0.872955621,734258.5833
5.786442471,6.019230207,0.872955621,734258.5938
5.758022337,6.023525609,0.872955621,734258.6042
5.771834757,6.02782101,0.872955621,734258.6146
5.686284437,6.032116412,0.872955621,734258.625
5.670035286,5.95386578,0.872955621,734258.6354
5.64976063,5.875615147,0.872955621,734258.6458
5.573908005,5.797364515,0.872955621,734258.6563
5.612475917,5.719113883,0.872955621,734258.6667
5.445450999,5.796609794,0.872955621,734258.6771
5.359823312,5.874105706,0.872955621,734258.6875
5.330153369,5.951601617,0.872955621,734258.6979
5.227514626,6.02909753,0.872955621,734258.7083
5.0229605,6.118569416,0.872955621,734258.7188
5.008129013,6.208041303,0.872955621,734258.7292
4.886481079,6.29751319,0.872955621,734258.7396
4.829215704,6.386985076,0.872955621,734258.75
4.797635667,6.501356388,0.872955621,734258.7604
4.810507473,6.615727702,0.872955621,734258.7708
4.787925258,6.730099014,0.872955621,734258.7813
4.869663488,6.844470327,0.872955621,734258.7917
4.872683499,6.694602777,0.872955621,734258.8021
4.871805314,6.544735227,0.872955621,734258.8125
4.910805303,6.394867676,0.639328795,734258.8229
4.863587943,6.245000123,0.639328795,734258.8333
4.775673961,6.002976854,0.639328795,734258.8438
4.765403662,5.760953585,0.639328795,734258.8542
4.766973845,5.518930313,0.639328795,734258.8646
4.767437637,5.276907044,0.639328795,734258.875
4.76790143,5.3057718,0.639328795,734258.8854
4.76836522,5.334636556,0.639328795,734258.8958
4.555640457,5.363501311,0.639328795,734258.9063
4.342915692,5.392366067,0.639328795,734258.9167
4.130190924,5.467152744,0.639328795,734258.9271
3.917466161,5.54193942,0.639328795,734258.9375
3.704741395,5.616726096,0.639328795,734258.9479
3.492016629,5.691512773,2.194968957,734258.9583
3.416957316,5.616538833,2.615946526,734258.9688
4.33611048,5.541564892,2.668287921,734258.9792
3.733846172,5.466590951,2.697041992,734258.9896
3.64714051,5.391617011,2.677048927,734259
3.675929025,5.439812705,2.659751556,734259.0104
3.688932897,5.488008399,2.668512562,734259.0208
3.604399642,5.536204093,2.661099403,734259.0313
3.524792014,5.584399787,2.641106338,734259.0417
3.564725166,5.74392268,2.641106338,734259.0521
3.566142496,5.903445573,2.613700115,734259.0625
3.552017693,6.062968466,2.633468538,734259.0729
3.573256094,6.22249136,2.616171168,734259.0833
3.586055182,6.238549898,2.626055379,734259.0938
3.463627407,6.254608435,2.61100442,734259.1042
3.432649663,6.270666972,2.607410162,734259.1146
3.513769484,6.286725509,2.608533367,734259.125
3.475309693,6.339430474,2.598649156,734259.1354
3.498040872,6.392135439,2.598199873,734259.1458
3.515102729,6.444840403,2.599323079,734259.1563
3.505073634,6.497545367,2.553496279,734259.1667
3.603548464,6.862983551,2.50227809,734259.1771
3.644791165,7.228421734,2.502502731,734259.1875
3.471005666,7.593859918,2.458922342,734259.1979
3.542362513,7.959298105,2.432639325,734259.2083
3.544228258,8.113619828,2.345029265,734259.2188
3.715023028,8.267941552,1.655605487,734259.2292
3.522002919,8.422263277,1.695591617,734259.2396
3.533838567,8.576585001,1.669757882,734259.25
3.793786095,8.34546081,0,734259.2604
4.053733624,8.114336616,0,734259.2708
4.141621659,7.883212425,0.041783259,734259.2813
4.17248588,7.652088234,0.048297853,734259.2917
4.282856793,7.537186022,0.058406706,734259.3021
4.32647139,7.422283813,0.057732783,734259.3125
4.289538178,7.307381605,0.057058859,734259.3229
4.304047363,7.192479394,0.046950006,734259.3333
4.28449875,7.08655642,0.05908063,734259.3438
4.365193351,6.980633446,0.05908063,734259.3542
4.370613391,6.874710471,0.057957424,734259.3646
4.404729689,6.768787496,0.056609577,734259.375
4.328513466,6.75003706,0.052341395,734259.3854
4.252297242,6.731286623,0.050544265,734259.3958
4.17608102,6.712536186,0.048522495,734259.4063
4.175375695,6.69378575,0.04380503,734259.4167
4.186388129,6.626199385,0.042906465,734259.4271
4.139648128,6.558613021,0.042906465,734259.4375
4.129312207,6.491026657,0,734259.4479
4.206277384,6.423440292,0,734259.4583
4.283242559,6.259199752,0,734259.4688
4.448056822,6.094959212,0,734259.4792
4.421966266,5.930718671,0,734259.4896
4.637939549,5.766478131,0,734259.5
4.676397513,5.831190138,0,734259.5104
4.68894797,5.895902145,0,734259.5208
4.745331382,5.960614151,0,734259.5313
4.749771474,6.025326158,0.029427994,734259.5417
4.630030465,5.910784575,0.055486371,734259.5521
4.510289459,5.796242991,0.060877759,734259.5625
4.453403001,5.681701407,0.056384936,734259.5729
4.396516543,5.567159822,0.042457183,734259.5833
4.396222156,5.633349515,0,734259.5938
