E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
2,2019-09-10 19:10:44.713844,20190910T120000,0,0.05510058343047927,1510.7351485896272,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.713844,20190910T120000,1,0.05510073450399413,3021.4702971792544,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.713844,20190910T120000,2,0.05363711700763388,-6978.529702820746,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.721821,20190910T130000,0,0.0551005847245745,1510.7351485896272,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.721821,20190910T130000,1,0.055100735798089356,3021.4702971792544,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.721821,20190910T130000,2,0.05364424747232654,-6978.529702820746,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.730797,20190910T140000,0,0.05510058696601318,1510.7351485896272,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.730797,20190910T140000,1,0.05510073803952804,3021.4702971792544,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.730797,20190910T140000,2,0.053656597799455585,-6978.529702820746,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.738776,20190910T150000,0,0.055100589554203626,1510.7351485896272,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.738776,20190910T150000,1,0.055100740627718484,3021.4702971792544,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.738776,20190910T150000,2,0.05367085872884071,-6978.529702820746,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.747752,20190910T160000,0,0.055100591795642306,1510.7351485896272,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.747752,20190910T160000,1,0.055100742869157164,3021.4702971792544,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.747752,20190910T160000,2,0.053683209055969856,-6978.529702820746,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.755731,20190910T170000,0,0.05510059308973753,1510.7351485896272,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.755731,20190910T170000,1,0.05510074416325239,3021.4702971792544,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.755731,20190910T170000,2,0.05369033952066242,-6978.529702820746,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.762712,20190910T180000,0,0.05510042240356906,1510.7351485896272,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.762712,20190910T180000,1,0.05510057347708392,3021.4702971792544,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.762712,20190910T180000,2,0.05274985873238343,-6978.529702820746,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.769693,20190910T190000,0,0.05510025580497138,-1,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.770691,20190910T190000,1,0.05510025570497138,-2,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.770691,20190910T190000,2,0.05099893439230328,-10002,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.775678,20190910T200000,0,0.055096143,-1,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.775678,20190910T200000,1,0.055095592,-2,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.775678,20190910T200000,2,0.049585592,-10002,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.781662,20190910T210000,0,0.055096143,-1,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.781662,20190910T210000,1,0.055095592,-2,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.781662,20190910T210000,2,0.049585592,-10002,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.787645,20190910T220000,0,0.055096143,-1,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.787645,20190910T220000,1,0.055095592,-2,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.787645,20190910T220000,2,0.049585592,-10002,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.792632,20190910T230000,0,0.055096143,-1,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.792632,20190910T230000,1,0.055095592,-2,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.792632,20190910T230000,2,0.049585592,-10002,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.798616,20190911T000000,0,0.055096143,-1,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.798616,20190911T000000,1,0.055095592,-2,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.798616,20190911T000000,2,0.049585592,-10002,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.804600,20190911T010000,0,0.055096143,-1,0.0,0.0,0.0,0.0,0.0,0.0
