E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
2,2019-09-05 00:54:41.561402,20190904T170000,0,inf,0.0,-98.29629131451198,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.562399,20190904T180000,0,inf,0.0,-99.99999999992662,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.563396,20190904T190000,0,inf,0.0,-99.99999999992662,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.564393,20190904T200000,0,inf,0.0,-99.99999999992662,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.564393,20190904T210000,0,inf,0.0,-99.99999999992662,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.565391,20190904T220000,0,inf,0.0,-99.99999999992662,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.566388,20190904T230000,0,inf,0.0,-99.99999999992662,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.567386,20190905T000000,0,inf,0.0,-99.99999999992662,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.568383,20190905T010000,0,inf,0.0,-99.99999999992662,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.569380,20190905T020000,0,inf,0.0,-99.99999999992662,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.569380,20190905T030000,0,inf,0.0,-99.99999999992662,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.570377,20190905T040000,0,inf,0.0,-99.99999999992662,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.571375,20190905T050000,0,inf,0.0,-98.29629131451198,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.572372,20190905T060000,0,inf,0.0,-98.29629131451198,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.573370,20190905T070000,0,inf,0.0,-85.35533905940785,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.573370,20190905T080000,0,inf,0.0,-62.940952255154166,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.574367,20190905T090000,0,inf,0.0,-37.05904774494593,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.575364,20190905T100000,0,inf,0.0,-14.644660940692235,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.576361,20190905T110000,0,inf,0.0,-1.7037086855881136,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.577359,20190905T120000,0,inf,0.0,-1.7037086855881136,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.577359,20190905T130000,0,inf,0.0,-14.644660940692235,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.578356,20190905T140000,0,inf,0.0,-37.05904774494593,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.579354,20190905T150000,0,inf,0.0,-62.940952255154166,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.580351,20190905T160000,0,inf,0.0,-85.35533905940785,0.0,0.0,0.0,0.0,0.0
2,2019-09-05 00:54:41.581348,20190905T170000,0,inf,0.0,-98.29629131451198,0.0,0.0,0.0,0.0,0.0
