E,H,C,timestamp
127.8361288,254.3993945,3.512240309,734110.1146
125.4166361,253.8095814,3.512479633,734110.125
125.0111381,256.0846819,3.512718956,734110.1354
128.211143,258.3597824,3.512958279,734110.1458
127.8233518,260.6348829,3.513197603,734110.1563
127.3896041,262.9099834,3.513436926,734110.1667
126.5233252,273.466541,3.513676249,734110.1771
128.3062167,284.0230985,3.513915573,734110.1875
128.3467665,294.5796561,3.514154896,734110.1979
128.5359989,305.1362137,3.514394219,734110.2083
128.0088515,330.9257763,3.514633543,734110.2188
128.2656669,356.7153389,3.514872866,734110.2292
127.9142353,382.5049018,3.515112189,734110.2396
128.1980839,408.2944643,3.515351512,734110.25
128.5359989,418.554366,3.515590836,734110.2604
128.7117147,428.8142678,3.515830159,734110.2708
127.8872021,439.0741695,3.516069482,734110.2813
128.6306151,449.3340711,3.516308806,734110.2917
128.1980839,439.2535587,3.516548129,734110.3021
128.4684159,429.1730464,3.516787452,734110.3125
128.1440175,419.092534,3.517026776,734110.3229
128.1575341,409.0120216,3.517266099,734110.3333
129.4666167,391.9079748,3.517505422,734110.3438
126.0119165,374.803928,3.517744746,734110.3542
122.5572161,357.6998811,3.517984069,734110.3646
122.3988016,340.5958343,3.518223392,734110.375
123.0217817,323.0222915,3.518462716,734110.3854
127.284872,305.4487486,3.518702039,734110.3958
124.7947332,287.8752058,3.518941362,734110.4063
122.3045945,270.301663,3.519180686,734110.4167
119.8144557,270.9272853,3.519420009,734110.4271
120.884646,271.5529075,3.519659332,734110.4375
121.2271566,272.1785298,3.519898655,734110.4479
121.6451439,272.8041521,3.520137979,734110.4583
121.8263744,277.2384736,3.520377302,734110.4688
116.4777768,281.6727952,3.520616625,734110.4792
118.0821431,286.1071168,3.520855949,734110.4896
120.1752008,290.5414384,3.521095272,734110.5
121.8181873,285.5181814,3.521334595,734110.5104
123.061445,280.4949244,3.521573919,734110.5208
126.1771002,275.4716674,3.521813242,734110.5313
129.2927553,270.4484105,3.522052565,734110.5417
132.4084105,264.8350887,3.522291889,734110.5521
135.5240657,259.2217669,3.522531212,734110.5625
138.6397208,253.6084452,3.522770535,734110.5729
141.755376,247.9951234,3.523009859,734110.5833
144.7881085,252.5096441,3.523249182,734110.5938
147.8208409,257.0241648,3.523488505,734110.6042
150.8535733,261.5386856,3.523727828,734110.6146
150.9100186,266.0532064,3.523967152,734110.625
150.9664639,270.075895,3.524206475,734110.6354
151.0229092,274.0985836,3.524445798,734110.6458
149.8238363,278.1212722,3.524685122,734110.6563
148.6247634,282.1439607,3.524924445,734110.6667
149.6101034,284.5860027,3.525163768,734110.6771
149.8691281,287.0280446,3.525403092,734110.6875
