E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
41,2019-09-11 21:30:02.376298,20190911T140000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.377284,20190911T150000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.378281,20190911T160000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.378281,20190911T170000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.379278,20190911T180000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.379278,20190911T190000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.380276,20190911T200000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.381273,20190911T210000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.381273,20190911T220000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.382270,20190911T230000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.383267,20190912T000000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.383267,20190912T010000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.384265,20190912T020000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.384265,20190912T030000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.385262,20190912T040000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.386274,20190912T050000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.386274,20190912T060000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.387257,20190912T070000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.388254,20190912T080000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.388254,20190912T090000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.389251,20190912T100000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.390249,20190912T110000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.390249,20190912T120000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.391246,20190912T130000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 21:30:02.391246,20190912T140000,0,inf,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
