E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
2,2019-09-10 02:02:06.664838,20190909T180000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.665835,20190909T190000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.665835,20190909T200000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.666832,20190909T210000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.667829,20190909T220000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.668827,20190909T230000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.669804,20190910T000000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.671798,20190910T010000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.672796,20190910T020000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.673813,20190910T030000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.674811,20190910T040000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.675809,20190910T050000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.676806,20190910T060000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.677802,20190910T070000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.678805,20190910T080000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.679798,20190910T090000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.680795,20190910T100000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.681792,20190910T110000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.682790,20190910T120000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.683787,20190910T130000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.684784,20190910T140000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.685781,20190910T150000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.686759,20190910T160000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.687756,20190910T170000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.688753,20190910T180000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 02:02:06.688753,20190910T190000,0,inf,-2553.314565209403,0.0,0.0,0.0,0.0,0.0,0.0
