E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
2,2019-09-10 19:10:45.036979,20190910T120000,0,0.05510058343047927,9.735148589641312,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.036979,20190910T120000,1,0.05510058440399413,19.470297179282625,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.036979,20190910T120000,2,0.05281006600763389,-9980.529702820717,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.042963,20190910T130000,0,0.0551005847245745,9.735148589641312,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.043960,20190910T130000,1,0.05510058569808936,19.470297179282625,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.043960,20190910T130000,2,0.05281719647232655,-9980.529702820717,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.049944,20190910T140000,0,0.05510058696601318,9.735148589641312,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.049944,20190910T140000,1,0.05510058793952804,19.470297179282625,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.049944,20190910T140000,2,0.05282954679945559,-9980.529702820717,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.059948,20190910T150000,0,0.055100589554203626,9.735148589641312,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.059948,20190910T150000,1,0.055100590527718485,19.470297179282625,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.059948,20190910T150000,2,0.05284380772884072,-9980.529702820717,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.071898,20190910T160000,0,0.055100591795642306,9.735148589641312,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.071898,20190910T160000,1,0.055100592769157165,19.470297179282625,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.071898,20190910T160000,2,0.05285615805596986,-9980.529702820717,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.083858,20190910T170000,0,0.05510059308973753,9.735148589641312,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.084880,20190910T170000,1,0.05510059406325239,19.470297179282625,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.084880,20190910T170000,2,0.052863288520662424,-9980.529702820717,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:45.093827,20190910T180000,0,0.05510042240356906,9.735148589641312,0.0,0.0,0.0,0.0,0.0,0.0
