E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
2,2019-09-10 19:10:44.562248,20190910T120000,0,0.05510058343047927,1553.3145652093754,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.562248,20190910T120000,1,0.05510073876193579,3106.6291304187507,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.562248,20190910T120000,2,0.05366057826619136,-6893.370869581249,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.568233,20190910T130000,0,0.0551005847245745,1553.3145652093754,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.569231,20190910T130000,1,0.055100740056031015,3106.6291304187507,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.569231,20190910T130000,2,0.05366770873088402,-6893.370869581249,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.575227,20190910T140000,0,0.05510058696601318,1553.3145652093754,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.575227,20190910T140000,1,0.055100742297469696,3106.6291304187507,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.575227,20190910T140000,2,0.05368005905801307,-6893.370869581249,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.581199,20190910T150000,0,0.055100589554203626,1553.3145652093754,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.581199,20190910T150000,1,0.05510074488566015,3106.6291304187507,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.581199,20190910T150000,2,0.053694319987398195,-6893.370869581249,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.588180,20190910T160000,0,0.055100591795642306,1553.3145652093754,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.588180,20190910T160000,1,0.05510074712709883,3106.6291304187507,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.588180,20190910T160000,2,0.05370667031452733,-6893.370869581249,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-09-10 19:10:44.594183,20190910T170000,0,0.05510059308973753,1553.3145652093754,0.0,0.0,0.0,0.0,0.0,0.0
