TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
20180312T004159,20180312T170000,0,0.0367173054771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T170000,1,0.0366578309751,0.0,-16400.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T170000,2,0.0367173054771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T180000,0,0.0367171459114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T180000,1,0.0366576714094,0.0,-16400.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T180000,2,0.0367171459114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T190000,0,0.0367162066494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T190000,1,0.0366567321474,0.0,-16400.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T190000,2,0.0367162066494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T200000,0,0.0367230853833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T200000,1,0.0366636108813,0.0,-16400.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T200000,2,0.0367230853833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T210000,0,0.036714681346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T210000,1,0.036655206844,0.0,-16400.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T210000,2,0.036714681346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T220000,0,0.0337204222624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T220000,1,0.0336646510615,0.0,-16400.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T220000,2,0.0337204222624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T230000,0,0.0336960312038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T230000,1,0.0336402600028,0.0,-16400.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180312T230000,2,0.0336960312038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180313T000000,0,0.0336830514769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180313T000000,1,0.033627280276,0.0,-16400.0,0.0,0.0,0.0,0.0,0.0
20180312T004159,20180313T000000,2,0.0336830514769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
