E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
41,2019-09-10 02:15:46.220045,20190909T190000,0,0.0008197373352470338,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.221042,20190909T190000,1,0,-3008.4279230238385,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.221042,20190909T190000,2,inf,37895.57207697616,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.221042,20190909T190000,3,0.0008197373352472201,-3006.4279230238385,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.221042,20190909T190000,4,0.019080822149753412,-3006.4279230238385,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.221042,20190909T190000,5,0.019080822249753413,36993.57207697616,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.221042,20190909T190000,6,0.038161644399506825,36993.57207697616,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.221042,20190909T190000,7,0.038161644499506826,37893.57207697616,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.227027,20190909T200000,0,0.0008197373352470338,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.227027,20190909T200000,1,0,-3008.4279230238385,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.227027,20190909T200000,2,inf,37895.57207697616,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.227027,20190909T200000,3,0.0008197373352472201,-3006.4279230238385,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.228024,20190909T200000,4,0.019080822149753412,-3006.4279230238385,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.228024,20190909T200000,5,0.019080822249753413,36993.57207697616,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.228024,20190909T200000,6,0.038161644399506825,36993.57207697616,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.228024,20190909T200000,7,0.038161644499506826,37893.57207697616,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.234008,20190909T210000,0,0.0008197373352470338,-3006.427923023839,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-10 02:15:46.234008,20190909T210000,1,0,-3008.4279230238385,0.0,0.0,0.0,0.0,0.0,0.0
