E_Type,TimeStamp,TimeInterval,Record,MarginalPrice,Power,PowerUncertainty,Cost,ReactivePower,ReactivePowerUncertainty,Voltage,VoltageUncertainty
41,2019-09-11 22:15:12.143335,20190911T150000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.143335,20190911T160000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.144353,20190911T170000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.144353,20190911T180000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.145351,20190911T190000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.145351,20190911T200000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.146349,20190911T210000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.146349,20190911T220000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.147350,20190911T230000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.147350,20190912T000000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.148344,20190912T010000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.148344,20190912T020000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.149340,20190912T030000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.149340,20190912T040000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.150338,20190912T050000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.150338,20190912T060000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.151315,20190912T070000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.151315,20190912T080000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.152313,20190912T090000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.153311,20190912T100000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.154307,20190912T110000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.154307,20190912T120000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.155304,20190912T130000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.156301,20190912T140000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
41,2019-09-11 22:15:12.156301,20190912T150000,0,inf,-5081.20580385997,0.0,0.0,0.0,0.0,0.0,0.0
